,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
113,2022-01-21,guate,avanza obra,"comuna y cocode trabajan en la construccion de drenajes y planta de tratamiento en la aldea la cienaga, en san raymundo",4,0,0,1.0,1,2,0,0,0,0,0,modelo,1,2,21,Friday,January,2022,012122guate,36645.0,35424.0,7091.0,28333.0
114,2022-01-22,nacional,se entrega exministro que tenia q122 millones,jose luis benito esta acusado de fraude y lavado de dinero,2,1,1,0.0,0,0,0,0,0,0,0,modelo,1,7,11,Saturday,January,2022,012222nacional,96572.0,92756.0,8429.0,84327.0
115,2022-01-22,occidente,puente podria colapsar,"exigen reparacion de estructura, que comunica a las zonas 1 y 6, en huehuetenango",4,0,0,1.0,0,3,0,0,0,0,1,modelo,1,3,14,Saturday,January,2022,012222occidente,7276.0,7072.0,318.0,6754.0
116,2022-01-22,guate,arde fabrica,"miles de quetzales en perdidas dejo un siniestro ocurrido en ciudad quetzal, san juan sacatepeque",4,0,0,1.0,1,2,0,0,0,0,0,modelo,1,2,15,Saturday,January,2022,012222guate,34502.0,31840.0,5174.0,26666.0
117,2022-01-23,nacional,pnc salva a matones y turba se enfurece,"un hombre y una menor balean a vecino, grupo los queria linchar, en palin",4,0,1,0.0,1,2,0,0,0,0,0,modelo,1,8,14,Sunday,January,2022,012322nacional,100179.0,98338.0,8254.0,90084.0
118,2022-01-24,nacional,entro a callejon sin salida,mujer intento escapar de sicarios en mixco,4,0,2,0.0,1,0,1,0,0,0,1,deporte,1,5,7,Monday,January,2022,012422nacional,108047.0,105664.0,12213.0,93451.0
119,2022-01-24,occidente,tendran agua potable,familias de dos parajes de san francisco el alto se beneficiaran con proyecto,4,0,0,0.0,1,3,0,0,0,0,1,deporte,1,3,13,Monday,January,2022,012422occidente,9440.0,9226.0,631.0,8595.0
120,2022-01-24,centro,vacunan en mercado,area de salud de chimaltenango espera inmunizar al 100 de los comerciantes en la terminal,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,15,Monday,January,2022,012422centro,9991.0,9712.0,951.0,8761.0
121,2022-01-24,sur,agonica estocada,"plataneros vence 2 1 a coatepeque en el ultimo minuto, en la blanca",4,0,0,1.0,2,1,0,0,0,0,1,deporte,1,2,13,Monday,January,2022,012422sur,25424.0,25205.0,1414.0,23791.0
122,2022-01-24,norte,superan el examen,"heredia gana partido de fogueo, de cara al clausura 2022 en la segunda division",4,0,0,2.0,1,1,0,0,0,0,1,deporte,1,3,14,Monday,January,2022,012422norte,11983.0,11766.0,1155.0,10611.0
123,2022-01-24,oriente,penal de la victoria,csd zacapa tellioz se impone a sanarate en el david ordonez bardales,4,0,0,2.0,1,1,0,0,0,0,1,deporte,1,4,12,Monday,January,2022,012422oriente,12373.0,12136.0,156.0,11980.0
124,2022-01-24,guate,dan golpe de autoridad,"comunicaciones b firma la goleada de la segunda fecha del torneo, en la primera division, al doblegar a chimaltenango",4,0,0,1.0,0,3,0,0,0,0,0,deporte,1,4,19,Monday,January,2022,012422guate,38836.0,37619.0,7906.0,29713.0
125,2022-01-25,nacional,rechazan seguro,"bloquean el pais, causando perdidas bebe nace en protesta de huehuetenango",1,0,0,0.0,0,0,1,0,0,0,1,internacional,1,2,11,Tuesday,January,2022,012522nacional,98876.0,96480.0,25231.0,71249.0
126,2022-01-25,occidente,invertiran q30 millones,"adjudican presupuesto para educacion, salud y obra gris en san marcos",3,0,0,0.0,0,3,0,0,0,0,1,internacional,1,3,11,Tuesday,January,2022,012522occidente,7056.0,6836.0,5525.0,1311.0
127,2022-01-25,centro,suspenden procesion,hermandad de jesus nazareno de la aldea santa ines de la antigua solo hara velacion,4,0,0,0.0,0,4,0,0,0,0,1,internacional,1,2,15,Tuesday,January,2022,012522centro,9234.0,8955.0,1963.0,6992.0
128,2022-01-25,sur,choca contra muro,conductora pierde el control luego de que auto la impactara en coatepeque,4,0,0,1.0,1,2,0,0,0,0,1,internacional,1,3,12,Tuesday,January,2022,012522sur,23578.0,23358.0,10160.0,13198.0
129,2022-01-25,norte,reparan puente,"cansados de esperar desde hace ano y medio, vecinos aportan mano de obra",4,0,0,1.0,0,3,0,0,0,0,1,internacional,1,2,13,Tuesday,January,2022,012522norte,10621.0,10401.0,477.0,9924.0
130,2022-01-25,oriente,aplican medida de salud,acciones buscan prevenir contagios en transporte de chiquimula,4,0,0,1.0,1,1,1,0,0,0,1,internacional,1,4,8,Tuesday,January,2022,012522oriente,11986.0,11749.0,195.0,11554.0
131,2022-01-25,guate,extinguen las llamas,auxilian a conductor de vehiculo que sufrio accidente en el anillo periferico zona 7 capitalina,4,0,0,1.0,1,2,0,0,0,0,0,internacional,1,3,15,Tuesday,January,2022,012522guate,36401.0,35181.0,6911.0,28270.0
132,2022-01-26,nacional,motorista mata a ladron,victima repele ataque y queda herida en la zona 7 de la capital,3,0,2,0.0,0,0,1,0,0,0,1,deporte,1,4,13,Wednesday,January,2022,012622nacional,97712.0,95316.0,13825.0,81491.0
133,2022-01-26,occidente,preocupan robos y extorsiones,multiples denuncias ponen en alerta a las autoridades en huehuetenango,4,0,1,0.0,0,3,0,0,0,0,1,deporte,1,4,10,Wednesday,January,2022,012622occidente,7274.0,7060.0,563.0,6497.0
134,2022-01-26,centro,servicio irregular,usuarios del transporte publico de chimaltenango con dificultades para viajar,4,0,0,0.0,0,4,0,0,0,0,1,deporte,1,2,10,Wednesday,January,2022,012622centro,9303.0,9024.0,934.0,8090.0
135,2022-01-26,sur,tacuacina lo arrolla,piloto muere en el kilometro 249 entre el crucero de la virgen y ayutla,4,0,0,1.0,1,2,0,0,0,0,1,deporte,1,3,14,Wednesday,January,2022,012622sur,22808.0,22588.0,2619.0,19969.0
136,2022-01-26,norte,reparan camino,ruta de puerto barrios a honduras es de riesgo para conductores debido a abandono,4,0,1,1.0,0,1,1,0,0,0,1,deporte,1,2,14,Wednesday,January,2022,012622norte,10703.0,10486.0,1314.0,9172.0
137,2022-01-26,oriente,esquivan charcos,aguas servidas afectan a vecinos del barrio buenos aires zacapa,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,2,10,Wednesday,January,2022,012622oriente,11685.0,11448.0,1748.0,9700.0
138,2022-01-26,guate,muere a tiros,presuntos pandilleros atacan a conductor de tuctuc en la colonia landivar zona 7 capitalina,4,0,1,1.0,0,2,0,0,0,0,0,deporte,1,3,14,Wednesday,January,2022,012622guate,35939.0,34710.0,6647.0,28063.0
139,2022-01-27,nacional,mareros matan a rivales,extorsionistas repartian telefonos en villa nueva,4,0,2,0.0,1,1,0,0,0,0,1,deporte,1,4,6,Thursday,January,2022,012722nacional,99385.0,96991.0,6911.0,90080.0
140,2022-01-27,occidente,les dan ultimatum,transportistas tienen hasta el 11 de febrero para pagar derecho de paso en san pedro sacatepequez,4,0,0,0.0,0,3,1,0,0,0,1,deporte,1,3,16,Thursday,January,2022,012722occidente,7722.0,7508.0,157.0,7351.0
141,2022-01-27,centro,perece arrollado,vecinos senalan que se dedicaba a pastorear reses en santo domingo xenacoj,4,0,0,1.0,2,1,0,0,0,0,1,deporte,1,2,12,Thursday,January,2022,012722centro,9558.0,9279.0,463.0,8816.0
142,2022-01-27,sur,vecinos abren paso,"habilitan calle para trasladar productos en el matasano, san pablo",4,0,0,2.0,0,2,0,0,0,0,1,deporte,1,3,10,Thursday,January,2022,012722sur,23221.0,23001.0,573.0,22428.0
143,2022-01-27,norte,vivos de milagro,condiciones climaticas y exceso de velocidad causan que vehiculo choque contra arbol en puerto barrios,4,0,0,1.0,2,1,0,0,0,0,1,deporte,1,3,15,Thursday,January,2022,012722norte,10633.0,10421.0,387.0,10034.0
144,2022-01-27,oriente,reubican buses,unidades interurbanas de esquipulas se estacionan en la 9a calle entre 6a y 7a avenidas,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,2,15,Thursday,January,2022,012722oriente,11935.0,11698.0,147.0,11551.0
145,2022-01-27,guate,tenian municiones,policia captura en la zona 5 a tres presuntos integrantes de la mara salvatrucha con arma hechiza y siete celulares,4,0,0,1.0,0,2,1,0,0,0,0,deporte,1,2,20,Thursday,January,2022,012722guate,36316.0,35084.0,5184.0,29900.0
146,2022-01-28,nacional,chofer muere,trailer cae en barranco en la cumbre de huyus el progreso,3,0,1,0.0,1,1,0,0,0,0,1,modelo,1,2,11,Friday,January,2022,012822nacional,99483.0,97078.0,6716.0,90362.0
147,2022-01-28,occidente,sanalan anomalias,comerciantes denuncian abuso de autoridad y exceso en el cobro de piso de plaza en el canton el mosquito de san pedro sacatepequez,3,0,0,1.0,0,2,0,0,0,0,1,modelo,1,2,23,Friday,January,2022,012822occidente,7919.0,7701.0,13.0,7688.0
148,2022-01-28,centro,asfaltaran ruta,inversion en ruta que comunica a patzun y tecpan guatemala sera de q98 millones,4,0,0,2.0,0,2,0,0,0,0,1,modelo,1,2,14,Friday,January,2022,012822centro,9587.0,9308.0,218.0,9090.0
149,2022-01-28,sur,conectan comunidades,vecinos de san agustin pacaya en coatepeque construyen puente sobre el rio la ceiba,4,0,0,2.0,1,1,0,0,0,0,1,modelo,1,2,14,Friday,January,2022,012822sur,23608.0,23388.0,138.0,23250.0
150,2022-01-28,norte,amplian operativos,policia sigue identificando personas en la frontera para evitar delincuencia y migracion ilegal en puerto barrios,4,0,0,1.0,0,2,1,0,0,0,1,modelo,1,2,16,Friday,January,2022,012822norte,10833.0,10611.0,25.0,10586.0
151,2022-01-28,oriente,limpian canal,vecinos de la fragua zacapa hacen llamado a evitar contaminacion de afluente,4,0,0,2.0,1,1,0,0,0,0,1,modelo,1,2,12,Friday,January,2022,012822oriente,11858.0,11621.0,22.0,11599.0
152,2022-01-28,guate,ataque en cevicheria,hombres armados ingresan a local y sin mediar palabra asesinan a hugo garcia en la zona 12,4,0,1,1.0,0,2,0,0,0,0,0,modelo,1,3,17,Friday,January,2022,012822guate,35678.0,34449.0,6300.0,28149.0
153,2022-01-29,nacional,caceria de coyotes,los acusan de trasladar por mexico a migrantes asesinados en tamaulipas,3,0,1,0.0,0,0,1,1,0,0,1,nacionales,1,3,11,Saturday,January,2022,012922nacional,98130.0,94126.0,9611.0,84515.0
154,2022-01-29,occidente,bloquean permisos,toman medida en san marcos por exagerado numero de taxistas y microbuses,4,0,0,1.0,0,3,0,0,0,0,1,nacionales,1,2,12,Saturday,January,2022,012922occidente,7702.0,7491.0,0.0,7491.0
155,2022-01-29,guate,les disparan,dos jovenes resultan heridos en ataque armado registrado en la colonia san luis la leyenda san pedro ayampuc,4,0,1,1.0,0,2,0,0,0,0,0,nacionales,1,2,18,Saturday,January,2022,012922guate,35058.0,32221.0,6091.0,26130.0
156,2022-01-30,nacional,manejaba borracho,atropella a joven y dana vivienda en el barrio la reformita,3,0,2,0.0,1,0,0,0,0,0,1,deporte,0,2,11,Sunday,January,2022,013022nacional,100716.0,98869.0,5623.0,93246.0
157,2022-01-31,nacional,choca contra camion,encuentran botellas de licor en cabina de picop en siquinala escuintla,3,0,0,0.0,1,0,2,0,0,0,1,deporte,1,3,11,Monday,January,2022,013122nacional,104462.0,102073.0,3408.0,98665.0
158,2022-01-31,occidente,sufren por contaminacion,vendedores exigen a autoridades cambiar de lugar el botadero municipal en san cristobal totonicapan,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,14,Monday,January,2022,013122occidente,8887.0,8673.0,0.0,8673.0
159,2022-01-31,centro,ganan en el nido,hristopher robles consigue el gol del triunfo para chimaltenango ante zacapa,4,0,0,1.0,1,2,0,0,0,0,1,deporte,1,4,11,Monday,January,2022,013122centro,9812.0,9533.0,162.0,9371.0
160,2022-01-31,sur,ahogan al puerto,plataneros derrota 0 3 a san jose en el vicente arevalo,4,0,0,1.0,2,1,0,0,0,0,1,deporte,1,3,11,Monday,January,2022,013122sur,25410.0,25190.0,34.0,25156.0
161,2022-01-31,norte,reparan carreteras,maquinaria ya trabaja en rutas hacia el casco urbano en san francisco,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,2,12,Monday,January,2022,013122norte,11643.0,11421.0,0.0,11421.0
162,2022-01-31,oriente,caen por la minima,gallos de zacapa tellioz sufren derrota 1 0 ante chimaltenango,4,0,1,1.0,0,2,0,0,0,0,1,deporte,1,4,10,Monday,January,2022,013122oriente,12081.0,11844.0,0.0,11844.0
163,2022-01-31,guate,llegan a golear,juventud pinulteca se lleva el triunfo frente a aurora fc de la primera division en su visita al estadio cementos progreso,4,0,0,1.0,1,2,0,0,0,0,0,deporte,1,3,21,Monday,January,2022,013122guate,36629.0,35412.0,3212.0,32200.0
164,2022-02-01,nacional,arde trailer,chofer se salva de siniestro en el km 222 concepcion las minas chiquimula,3,0,0,0.0,1,0,2,0,0,0,1,deporte,1,2,13,Tuesday,February,2022,020122nacional,96846.0,94478.0,18766.0,75712.0
165,2022-02-01,occidente,cierran consulta al hospital,brote de coronavirus obliga a tomar medida en san marcos,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,4,10,Tuesday,February,2022,020122occidente,7393.0,7181.0,640.0,6541.0
166,2022-02-01,centro,estrenan calle,inauguran empedrado y anuncian cambio de via en la 5a avenida sur de la antigua guatemala,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,2,16,Tuesday,February,2022,020122centro,9105.0,8830.0,1455.0,7375.0
167,2022-02-01,sur,picop se atraviesa,conductor y acompanante herdios por choque en pueblo nuevo la blanca,4,0,0,1.0,1,2,0,0,0,0,1,deporte,1,3,11,Tuesday,February,2022,020122sur,23151.0,22931.0,3531.0,19400.0
168,2022-02-01,norte,ya tienen agua,mas de 500 familias beneficiadas en aldea la ceiba sayaxhe,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,10,Tuesday,February,2022,020122norte,10610.0,10405.0,1831.0,8574.0
169,2022-02-01,oriente,cae por extorsion,capturan en olopa chiquimula a timoteo valdez acusado por tres delitos,4,0,0,1.0,0,2,1,0,0,0,1,deporte,1,3,11,Tuesday,February,2022,020122oriente,11537.0,11300.0,1095.0,10205.0
170,2022-02-01,guate,fuego deja perdidas,cuerpos de socorro sofocaron incendio en predio de vehiculos de carga ubicado en el km 14 de la ruta al atlantico,4,0,0,1.0,1,2,0,0,0,0,0,deporte,1,3,21,Tuesday,February,2022,020122guate,35050.0,33831.0,10214.0,23617.0
171,2022-02-02,nacional,baleado sin piedad,crimen ocurrido en parada de bus en san miguel petapa,3,0,2,0.0,1,0,0,0,0,0,1,modelo,1,3,10,Wednesday,February,2022,020222nacional,96935.0,94536.0,12821.0,81715.0
172,2022-02-02,occidente,senalan anomalias,empleados exigen que aumento salarial sea para todo el personal en la comuna de san marcos,4,0,0,0.0,1,3,0,0,0,0,1,modelo,1,2,16,Wednesday,February,2022,020222occidente,7904.0,7690.0,1199.0,6491.0
173,2022-02-02,centro,cancelan procesiones,templo santa ana de la antigua guatemala suspende cortejo del 17 y 27 de marzo proximo,4,0,0,0.0,0,4,0,0,0,0,1,modelo,1,2,16,Wednesday,February,2022,020222centro,8766.0,8491.0,1068.0,7423.0
174,2022-02-02,sur,internan a mas contagiados,area de covid 19 del hospital la montana en el malacatan tiene 14 pacientes el 1 de enero no habia ninguno,4,0,0,2.0,1,1,0,0,0,0,1,modelo,1,4,21,Wednesday,February,2022,020222sur,23072.0,22852.0,3082.0,19770.0
175,2022-02-02,norte,previenen a turistas,el mp pide denunciar abusos contra visitantes en la fiscalia especial en la isla de flores,4,0,0,1.0,0,3,0,0,0,0,1,modelo,1,3,16,Wednesday,February,2022,020222norte,10575.0,10356.0,971.0,9385.0
176,2022-02-02,oriente,perece arrollado,jose hernandez se cayo de banqueta cuando trailer pasaba en san sebastian esquipulas,4,0,0,1.0,1,2,0,0,0,0,1,modelo,1,2,13,Wednesday,February,2022,020222oriente,11677.0,11440.0,1295.0,10145.0
177,2022-02-02,guate,quedan heridos,desconocidos disparan contra hombres que ingerian bebidas en calle del asentamiento las torres zona 7 capitalina,4,0,1,1.0,0,2,0,0,0,0,0,modelo,1,2,16,Wednesday,February,2022,020222guate,34941.0,33707.0,5206.0,28501.0
178,2022-02-03,nacional,el clasico es rojo,matias rotondi con doblete derrota a los cremas,3,0,0,1.0,1,1,0,0,0,0,1,modelo,1,4,8,Thursday,February,2022,020322nacional,97679.0,95284.0,8197.0,87087.0
179,2022-02-03,occidente,gallos sacan las espuelas,san pedro domina juego contra plataneros en la blanca,4,0,0,2.0,1,1,0,0,0,0,1,modelo,1,4,9,Thursday,February,2022,020322occidente,7709.0,7485.0,158.0,7327.0
180,2022-02-03,centro,rebasa capacidad,fosa septica colapsa en santa catarina barahona y aguas residuales afectan a vecinos,4,0,0,1.0,0,3,0,0,0,0,1,modelo,1,2,13,Thursday,February,2022,020322centro,9580.0,9305.0,498.0,8807.0
181,2022-02-03,sur,duelo defensivo,coatepeque empata 0 0 en el israel barrios antes marquense por la fecha 4 de clausura,4,0,0,1.0,1,2,0,0,0,0,1,modelo,1,2,16,Thursday,February,2022,020322sur,22861.0,22641.0,1092.0,21549.0
182,2022-02-03,norte,tendran agua,mas de 18 mil vecinos veran proximamente el servicio en sus hogares en los amates,4,0,0,1.0,0,3,0,0,0,0,1,modelo,1,2,15,Thursday,February,2022,020322norte,10541.0,10336.0,233.0,10103.0
183,2022-02-03,oriente,escasea el agua,penas de vecinos de santa rita guastatoya suman cuatro dias,4,0,0,1.0,1,2,0,0,0,0,1,modelo,1,3,10,Thursday,February,2022,020322oriente,11725.0,11488.0,619.0,10869.0
184,2022-02-03,guate,vivio de milagro,conductor pierde el control de su vehiculo y vuelca en el anillo periferico en la zona 11,4,0,0,1.0,1,2,0,0,0,0,0,modelo,1,3,17,Thursday,February,2022,020322guate,35263.0,34029.0,5597.0,28432.0
185,2022-02-04,nacional,crimen en la terminal,joven caminaba con su hermana en el sector de las gradas,4,0,2,1.0,0,0,1,0,0,0,1,modelo,1,4,11,Friday,February,2022,020422nacional,97506.0,95126.0,6874.0,88252.0
186,2022-02-04,occidente,pavimentan camino,via que lleva a parque ecologico estuvo abandonada por 30 anos en esquipulas palo gordo,4,0,0,2.0,0,2,0,0,0,0,1,modelo,1,2,15,Friday,February,2022,020422occidente,7990.0,7773.0,417.0,7356.0
187,2022-02-04,centro,drenaran agua,instalan tubos para evitar inundaciones durante el invierno en la alameda chimaltenango,4,0,0,2.0,0,2,0,0,0,0,1,modelo,1,2,12,Friday,February,2022,020422centro,9362.0,9087.0,658.0,8429.0
188,2022-02-04,sur,arrollado por auto,hombre herido de gravedad estaba de visita en zona 3 de colombia,4,0,0,1.0,1,2,0,0,0,0,1,modelo,1,3,12,Friday,February,2022,020422sur,22921.0,22701.0,1177.0,21524.0
189,2022-02-04,norte,reubican a vendedores,se instalan afuera del mercado y habilitan mas parqueos en los amates,4,0,0,1.0,0,3,0,0,0,0,1,modelo,1,3,12,Friday,February,2022,020422norte,10581.0,10372.0,292.0,10080.0
190,2022-02-04,oriente,danan tuberias,desconocidos afectan distribucion de agua para sector hotelero de esquipulas,4,0,0,1.0,1,2,0,0,0,0,1,modelo,1,2,10,Friday,February,2022,020422oriente,11640.0,11403.0,645.0,10758.0
191,2022-02-04,guate,fiel hasta el final,dona ofelia y su mascota mueren calcinados en la habitacion en donde vivian en la colonia los angeles zona 1,4,0,0,1.0,1,2,0,0,0,0,0,modelo,1,4,20,Friday,February,2022,020422guate,35012.0,33790.0,3685.0,30105.0
192,2022-02-05,nacional,profugo enfrente a policias,israel salguero escapo de la carcel en 2020 ayer disparo contra agentes antes de morir zacapa,3,0,3,0.0,0,0,0,0,0,0,1,deporte,1,4,16,Saturday,February,2022,020522nacional,97256.0,93422.0,8161.0,85261.0
193,2022-02-05,occidente,multan a choferes,infringen ley al llevar polarizado en unidades y carecer de protocolos en san pedro sacatepequez,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,15,Saturday,February,2022,020522occidente,7395.0,7184.0,34.0,7150.0
194,2022-02-05,guate,la muerte lo esperaba,mario saban salio de su casa y minutos despues fue asesinado en el asentamiento jesus de la buena esperanza en la zona 6,4,0,1,1.0,0,2,0,0,0,0,0,deporte,1,4,23,Saturday,February,2022,020522guate,35015.0,32329.0,5734.0,26595.0
195,2022-02-06,nacional,matan a chofer y ayudante,sicarios les hacen la parada y los balean en colomba quetzaltenango,4,0,3,0.0,0,0,1,0,0,0,1,modelo,1,5,11,Sunday,February,2022,020622nacional,101380.0,99543.0,7789.0,91754.0
196,2022-02-07,nacional,tragico encontronazo,jovenes huian tras chocar contra auto en villa nueva,4,0,2,0.0,2,0,0,0,0,0,1,deporte,1,2,9,Monday,February,2022,020722nacional,104976.0,102597.0,7545.0,95052.0
197,2022-02-07,occidente,contaminan el bosque,comunitarios molestos por botadero ilegal en aldea la federacion san marcos,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,11,Monday,February,2022,020722occidente,8751.0,8539.0,17.0,8522.0
198,2022-02-07,centro,suman en el nido,colombiano harold estupinan le da la victoria a chimaltenango ante atletico mictlan,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,4,12,Monday,February,2022,020722centro,9702.0,9427.0,498.0,8929.0
