Unnamed: 0,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
4607,2024-05-24,nacional,crisis por falta de agua,hospital san juan de dios necesita cada horas unas 336 pipas con 15 mil galones para su funcionamiento y limpieza,4,0,0,0.0,1,0,2,0,1,0,1,deporte,1,5,20,Friday,May,2024,052424nacional,68667.0,64931.0,8058.0,56873.0
4614,2024-05-25,nacional,mareros persiguen a pareja,mecanico muere y su novia queda herida cuando iban a trabajar,4,0,1,1.0,0,2,0,0,0,0,1,deporte,1,4,11,Saturday,May,2024,052524nacional,66078.0,64029.0,6500.0,57529.0
4615,2024-05-26,nacional,descanse en paz jorge pop,(20-10-2005/25*05-2024),4,0,0,0.0,0,4,0,0,0,0,1,internacional,1,5,1,Sunday,May,2024,052624nacional,71457.0,69431.0,6010.0,63421.0
4616,2024-05-27,nacional,adios a farruko pop,salen a la carretera para despedirlo con globos carteles y lagrimas mientras que el mp allana una vivienda y captura a dos mareros,4,0,2,1.0,0,0,1,0,0,0,1,deporte,0,4,23,Monday,May,2024,052724nacional,72111.0,69618.0,4620.0,64998.0
4623,2024-05-28,nacional,su sueno era regalarnos una casa,los papas de farruko demandan justicia hace dos anos dejo su vivienda lleno de ilusiones y ayer volvio en un ataud,4,0,0,0.0,0,0,4,0,0,0,1,deporte,1,6,21,Tuesday,May,2024,052824nacional,66365.0,63872.0,6323.0,57549.0
4630,2024-05-29,nacional,despiden a farruko pop,en medio de lagrimas y recuerdos familiares y amigos le dan el ultimo adios al cantante asesinado,4,0,0,0.0,0,0,4,0,0,0,1,deporte,1,4,17,Wednesday,May,2024,052924nacional,68229.0,65774.0,4424.0,61350.0
4637,2024-05-30,nacional,escuelas cerradas por amenzas,plantel suma dos dias clausurado vecinos cuentan que viven temerosos por las pandillas y por eso no salen de su casa,4,0,2,0.0,0,2,0,0,0,0,1,deporte,1,4,21,Thursday,May,2024,053024nacional,67381.0,64873.0,2016.0,62857.0
4644,2024-05-31,nacional,capturados por masacre en fiesta de 15 anos,son los supuestos  responsables de matar a cuatro personas entre ellas una nina de un ano,4,0,4,0.0,0,0,0,0,0,0,1,deporte,1,8,16,Friday,May,2024,053124nacional,67330.0,63468.0,816.0,62652.0
4651,2024-06-01,nacional,pandillas acechan a jovenes,onu emite alerta oir incremento de menores que son reclutados por mareros,4,0,0,0.0,0,0,4,0,0,0,1,deporte,1,4,12,Saturday,June,2024,060124nacional,66000.0,64217.0,21479.0,42738.0
4652,2024-06-02,nacional,la 15 es real,el madrid consquisto la champions league tran vencer 2 0 al dourmont en la final de wembley,4,0,0,1.0,0,2,1,0,0,0,1,deporte,0,4,17,Sunday,June,2024,060224nacional,70870.0,69129.0,6559.0,62570.0
4653,2024-06-03,nacional,aniquilan el infierno,reestructuran penal y trasladan a 225 mareros tenian minizoologico hasta con cocodrilos,3,0,0,1.0,0,1,1,0,0,0,1,deporte,0,3,12,Monday,June,2024,060324nacional,70983.0,69187.0,5807.0,63380.0
4660,2024-06-04,nacional,ataque mortal contra taxistas,conductor muere por las balas otro que estaba estacionado cerca por un infarto,4,0,1,1.0,1,1,0,0,0,0,1,publicidad propia,1,4,13,Tuesday,June,2024,060424nacional,66843.0,63633.0,7340.0,56293.0
4667,2024-06-05,nacional,deportaciones inmediatas,autoridades estadounidenses implementan nuevas medidas para retornar migrantes de forma expres y suspenden las posibilidades de pedir asilo,4,0,1,1.0,0,1,1,0,0,0,1,deporte,1,2,18,Wednesday,June,2024,060524nacional,67355.0,64771.0,9333.0,55438.0
4674,2024-06-06,nacional,goleada que ilusiona,la selección nacional comenzo arrasando el cmaino al mundial 2026,3,0,1,1.0,0,1,0,0,0,0,1,deporte,1,3,10,Thursday,June,2024,060624nacional,68072.0,65492.0,7907.0,57585.0
4681,2024-06-07,nacional,taxis de la muerte,policia encuentra a piloto de transporte pirata trasladando cuerpos empaquetados para tirarlos a la calle,4,1,3,0.0,0,0,0,0,0,0,1,deporte,1,4,15,Friday,June,2024,060724nacional,67939.0,64185.0,7498.0,56687.0
4688,2024-06-08,nacional,pedian q300 mil por quinceanera,policia rescata a joven y atrapa a secuestradores,4,0,1,1.0,0,0,2,0,0,0,1,deporte,1,5,8,Saturday,June,2024,060824nacional,65914.0,63828.0,6987.0,56841.0
4689,2024-06-09,nacional,paso perfecto,la selección llego ayer a seis puntos en dos partidos de la eliminatoria mundialista que volvera a disputarse hasta junio del 2025,4,0,0,1.0,1,1,1,0,0,0,1,deporte,0,2,22,Sunday,June,2024,060924nacional,69825.0,67741.0,8127.0,59614.0
4690,2024-06-10,nacional,percances mortales,una mujer un bebe y un hombre fallecen durante serie de accidentes en el pais,4,0,2,1.0,0,0,1,0,0,0,1,publicidad propia,1,2,15,Monday,June,2024,061024nacional,71029.0,68483.0,6861.0,61622.0
4697,2024-06-11,nacional,nino muerto a golpes,menor de 4 anos habria sido arrebatado de los brazos de su mama,4,0,3,0.0,1,0,0,0,0,0,1,deporte,1,4,13,Tuesday,June,2024,061124nacional,65640.0,63144.0,5998.0,57146.0
4704,2024-06-12,nacional,669 mil personas afectadas por las lluvias,inundaciones derrumbes y desbordamiento de rios y perdidas de cultivos son parte de los efefctos del invierno,4,0,0,0.0,1,2,0,0,1,0,1,deporte,1,7,17,Wednesday,June,2024,061224nacional,66966.0,64464.0,10477.0,53987.0
4711,2024-06-13,nacional,habria matado a su hijo,madre de menor muerto a golpes fue capturada mp la sindica de maltrato investigan a padrastro,4,0,2,0.0,0,0,2,0,0,0,1,deporte,1,5,16,Thursday,June,2024,061324nacional,66432.0,63932.0,6623.0,57309.0
4718,2024-06-14,nacional,10 mil puntos en riesgo,ruta palin- escuintla es una de las mas afectadas y dificultara el transito de unos 28 mil vahiculos cada dia,4,0,0,2.0,0,1,1,0,0,0,1,deporte,0,5,20,Friday,June,2024,061424nacional,66811.0,63067.0,6996.0,56071.0
4725,2024-06-15,nacional,contra messi no se puede,guatemala tuvo sus ratos buenos ante la campeona del mundo,4,0,1,1.0,0,2,0,0,0,0,1,publicidad propia,1,5,10,Saturday,June,2024,061524nacional,66050.0,63954.0,8076.0,55878.0
4726,2024-06-16,nacional,asesinado en extremo de buses,victima queda en puesto de verduras dos cadaveres mas son hallados en distintos lugares,5,0,2,1.0,0,1,1,0,0,0,1,publicidad propia,1,5,14,Sunday,June,2024,061624nacional,68417.0,66430.0,11080.0,55350.0
4727,2024-06-17,nacional,100 mil afectados por tormenta,sistema de baja presion azota 12 departamentos hay 2 fallecidos,4,0,0,1.0,0,3,0,0,0,0,1,deporte,0,5,10,Monday,June,2024,061724nacional,69885.0,67384.0,10011.0,57373.0
4734,2024-06-18,nacional,146 carreteras danadas tras las lluvias,el recuento tambien contempla cinco fallecidos y 1 millon 395 mil personas afectadas,4,0,0,1.0,0,0,3,0,0,0,1,deporte,0,6,13,Tuesday,June,2024,061824nacional,64387.0,61901.0,6726.0,55175.0
4741,2024-06-19,nacional,diez muertos dejan 2 masacres contra familias,en casos distintos matones ingresaron a los ogares y dispararon sin piedad,4,0,1,1.0,2,0,0,0,0,0,1,deporte,1,7,12,Wednesday,June,2024,061924nacional,65956.0,63465.0,10733.0,52732.0
4748,2024-06-20,nacional,sin acceso a viveres por inundacion,familias de taxisco quedan incomunicadas y no pueden abastecerse por la lejania de sus viviendas,3,0,0,1.0,0,2,0,0,0,0,1,deporte,0,6,15,Thursday,June,2024,062024nacional,66719.0,64011.0,9646.0,54365.0
4755,2024-06-21,nacional,agobiados por mareros,hombre es asesinado a balazon oir presunto pandillero que lo etorsionaba mermano resulta ileso,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,3,14,Friday,June,2024,062124nacional,69055.0,65293.0,11694.0,53599.0
4762,2024-06-22,nacional,aumentan a 10 los fallecidos por lluvias,victimas son de suchitepequez san marcos quinche sacatepequez y jutiapa,4,0,1,1.0,0,0,2,0,0,0,1,publicidad propia,1,7,10,Saturday,June,2024,062224nacional,66044.0,63984.0,8621.0,55363.0
4763,2024-06-23,nacional,temporal deja 2 millones de afectados,lluvia de un mes cayo en 10 dias ahora familias esperan que bajen las inundaciones en sus comunidades,4,0,0,1.0,1,1,1,0,0,0,1,deporte,1,6,18,Sunday,June,2024,062324nacional,68489.0,66476.0,10972.0,55504.0
4764,2024-06-24,nacional,danos por mas de q500 mil,trailero frutra viaje en el periferico pasarela era modelo para proyectos de seguridad,4,0,0,1.0,1,2,0,0,0,0,1,publicidad propia,0,6,13,Monday,June,2024,062424nacional,70809.0,68290.0,7903.0,60387.0
4771,2024-06-25,nacional,matan a presunto delincuente,dejan cuerpo de hombre con la cabeza envuelta en una bolsa y un letrero donde lo senalan de asaltante,3,0,1,1.0,0,1,0,0,0,0,1,publicidad propia,0,4,19,Tuesday,June,2024,062524nacional,65355.0,62841.0,7527.0,55314.0
4778,2024-06-26,nacional,estaba amenazado,a un hombre que manejaba mototaxi ke exigian pagar la extorsion ayer le dispararon hasta matarlo,4,0,1,1.0,0,0,2,0,0,0,1,deporte,1,2,16,Wednesday,June,2024,062624nacional,66778.0,64276.0,4591.0,59685.0
4785,2024-06-27,nacional,masacrados mientras cenaban,comando armado entra a casa y asesina a 4 hombres y a 2 mujeres,4,0,2,1.0,1,0,0,0,0,0,1,publicidad propia,1,3,14,Thursday,June,2024,062724nacional,65282.0,62697.0,7091.0,55606.0
4792,2024-06-28,nacional,lluvias de balas en el periferico,hombres disparan contra acompanantes de entierro dos mueren en el hospital,4,0,1,1.0,1,1,0,0,0,0,1,publicidad propia,1,6,11,Friday,June,2024,062824nacional,69062.0,65289.0,16251.0,49038.0
4799,2024-06-29,nacional,colapsa carretera,danos en puente deja un trailer atrapado y sin acceso a el slavador por la aduana san cristobal,4,0,1,1.0,1,1,0,0,0,0,1,deporte,0,2,18,Saturday,June,2024,062924nacional,66128.0,64020.0,5625.0,58395.0
4800,2024-06-30,nacional,351 carreteras danadas,en varias rutas no hay paso como en el pacifico y el puente coloradi qye va a la frontera con el salvador,3,0,0,1.0,0,0,2,0,0,0,1,deporte,0,3,22,Sunday,June,2024,063024nacional,68313.0,66256.0,3713.0,62543.0
4801,2024-07-01,nacional,acribillado en la morgue,lo ultiman mientras hacia los tramites para retirar el cuerpo de su hermano asesinado,4,0,1,1.0,1,0,1,0,0,0,1,deporte,0,4,14,Monday,July,2024,070124nacional,69621.0,67092.0,14641.0,52451.0
4808,2024-07-02,nacional,bebe estaba cerca del cadaver de su mama,bomberos rescatan ilesa a nina de 7 meses su madre fue decapitada,5,0,2,1.0,0,0,2,0,0,0,1,deporte,1,8,12,Tuesday,July,2024,070224nacional,66668.0,64146.0,6902.0,57244.0
4815,2024-07-03,nacional,alerta maxima por huracan,impactaria manana como tormenta tropical con posibles danos en hue huetenango quiche alta verapaz peten zacapa chiquimula el progreso y jalapa,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,4,21,Wednesday,July,2024,070324nacional,66088.0,63564.0,9371.0,54193.0
4822,2024-07-04,nacional,mas de 3 mil ninos desaparecidos,cifras de este ano indican que menores se enfrentan a problemas familiares maltrato reclutamiento de pandillas y migracion ilegal,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,6,19,Thursday,July,2024,070424nacional,66389.0,63896.0,7076.0,56820.0
4829,2024-07-05,nacional,en la zona 1 es donde mas jovenes desaparecen,estadisticas revelan que este ano se han reportado 163 casos en esta area,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,9,13,Friday,July,2024,070524nacional,66280.0,62513.0,6444.0,56069.0
4836,2024-07-06,nacional,cada dia maltran a 37 años,es el segundo delito mas denunciado y la mayoria de casos ocurren en el departamento de guatemala,4,0,1,1.0,0,0,2,0,0,0,1,deporte,0,6,17,Saturday,July,2024,070624nacional,65978.0,63895.0,7493.0,56402.0
4837,2024-07-07,nacional,los mas buscados en guatemala,la pnc ofrece hasta q50 mil de recompensa a quien de informacion que lleve a la captura de señalados de feminicidios asesinatos trafico de drogas y otros,4,0,1,1.0,2,0,0,0,0,0,1,deporte,0,5,27,Sunday,July,2024,070724nacional,68055.0,66037.0,6757.0,59280.0
4838,2024-07-08,nacional,suben hasta cuadro veces su precio,guatemaltecos han pagado hasta q10 por una libra de tomate y q10 por un agucate lluvias y especulacion aumetan valor en canasta basica,5,0,2,0.0,0,1,1,1,0,0,1,deporte,0,6,23,Monday,July,2024,070824nacional,69665.0,67168.0,6813.0,60355.0
4845,2024-07-09,nacional,van 36 taxista asesinados,en el ultimo caso sicario se hace pasar por pasajero y lo mata le exigian pago de extorsion,4,1,1,0.0,2,0,0,0,0,0,1,deporte,1,4,18,Tuesday,July,2024,070924nacional,65875.0,63376.0,6328.0,57048.0
4852,2024-07-10,nacional,toneladas de tierra sepultan a dos niñas,estrelllita y yajaira veladas en donde estudiaban no pudieron salir luego que un derrumbe cayera sobre su vivienda,4,0,1,1.0,1,0,1,0,0,0,1,deporte,1,7,18,Wednesday,July,2024,071024nacional,66288.0,63829.0,9331.0,54498.0
4859,2024-07-11,nacional,grietas y socavamientos en la rn 14,las lluvias y la alta carga vehicular han hecho que la ruta alterna al sur tambien presente problemas,4,0,1,1.0,2,0,0,0,0,0,1,deporte,0,7,18,Thursday,July,2024,071124nacional,66542.0,64063.0,7733.0,56330.0
4866,2024-07-12,nacional,localizan aeronave y a sus tripulantes,el rescate se dio en las faldas del volcan de agua los cadaveres fueron traidos en helicoptero,4,1,0,0.0,1,2,0,0,0,0,1,deporte,1,6,17,Friday,July,2024,071224nacional,68958.0,65259.0,8436.0,56823.0
4873,2024-07-13,nacional,caen extorsionistas,se hacian pasar por pandilleros y exigian el cobro a una empresa de alimentos en dos años de afienzas de unos q700 mil,4,0,1,1.0,0,2,0,0,0,0,1,deporte,0,2,23,Saturday,July,2024,071324nacional,66125.0,64069.0,6994.0,57075.0
4874,2024-07-14,nacional,trump sobrevive a disparos,expresidente pronunciaba discurso en acto de campaña y resulta herido dos personas mueren entre ellas el supuesto atacante,3,0,1,1.0,0,0,0,1,0,0,1,deporte,0,4,18,Sunday,July,2024,071424nacional,69688.0,67659.0,9636.0,58023.0
4875,2024-07-15,nacional,bicampeones,messi lidera la segunda corona al hilo de argentina de copa america,3,0,0,2.0,0,0,0,1,0,0,1,deporte,1,1,12,Monday,July,2024,071524nacional,72935.0,70437.0,7617.0,62820.0
4882,2024-07-16,nacional,mata a supuesto violador,hombre asesina al presunto resopnsable de abusar de su nieta cuando tenia 8 años,4,1,2,0.0,0,1,0,0,0,0,1,deporte,1,4,14,Tuesday,July,2024,071624nacional,65946.0,63467.0,6868.0,56599.0
4889,2024-07-17,nacional,otro galactico blanco,mbappe presentado en madrid ante unas 80 mil personas,4,0,0,1.0,0,2,1,0,0,0,1,deporte,1,3,9,Wednesday,July,2024,071724nacional,66519.0,64054.0,13317.0,50737.0
4896,2024-07-18,nacional,hallan cuerpos enterrrados,localizan restos de dos personas sepultadas en patio de casa abandonada en el limon,4,0,2,0.0,0,2,0,0,0,0,1,deporte,1,3,14,Thursday,July,2024,071824nacional,67256.0,64789.0,9608.0,55181.0
4903,2024-07-19,nacional,50 muertes y mas de 43 mil contagios de dengue,incremento se debe a nueva cepa asiatica que ingreso al pais por viajeros,4,0,4,0.0,0,0,0,0,0,0,1,deporte,1,10,13,Friday,July,2024,071924nacional,67533.0,63811.0,7238.0,56573.0
4910,2024-07-20,nacional,asediados por las pandillas,tres fallecidos en las ultimas 24 horas tienen en comun que fueron cercadso por mareros hasta cuasarles la muerte,4,0,2,0.0,0,1,0,1,0,0,1,deporte,1,4,19,Saturday,July,2024,072024nacional,64943.0,62890.0,6551.0,56339.0
4911,2024-07-21,nacional,reclamo le cuesta la vida,matan a golpe a hombre por quejarse cuando le lanzaron lata de licor,4,0,2,0.0,0,1,1,0,0,0,1,deporte,1,5,13,Sunday,July,2024,072124nacional,67872.0,65870.0,7999.0,57871.0
4912,2024-07-22,nacional,cinco mujeres desaparecen al dia,la mayoria cuando regresaban a su casa este año van 923,4,0,2,0.0,0,1,0,1,0,0,1,deporte,0,5,11,Monday,July,2024,072224nacional,70224.0,67688.0,5674.0,62014.0
4919,2024-07-23,nacional,intentaba vender a su hija tras asesinar a su esposa,investigacion de la pnc rescata a menor despues de 12 horas de estar desaparecida,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,10,14,Tuesday,July,2024,072324nacional,65447.0,62944.0,5740.0,57204.0
4926,2024-07-24,nacional,muere aplastado por furgon,el chofer conducia atrás del vehiculo de carga pero de un momento a otro el contenedor volco y le cayo encima,4,1,1,0.0,1,0,1,0,0,0,1,deporte,1,4,21,Wednesday,July,2024,072424nacional,66202.0,63701.0,12461.0,51240.0
4933,2024-07-25,nacional,huyen de narcos y se refugian en huehuetenango,mas de 300 habitantes de la zona fronteriza con mexico escapan de la violencia del nuevo cartel de chiapas y guatemala,4,0,0,0.0,0,1,2,1,0,0,1,deporte,0,8,21,Thursday,July,2024,072524nacional,65827.0,63297.0,9271.0,54026.0
4940,2024-07-26,nacional,protegen la frontera,ejercito y policia nacional civil custodian y cuidan el limite entre cuilco y cuidan el limite entre cuilco y chiapas para evitar que ingresen narcos mexicanos,4,0,0,1.0,0,1,1,1,0,0,1,deporte,1,3,26,Friday,July,2024,072624nacional,66195.0,62394.0,8815.0,53579.0
4947,2024-07-27,nacional,una frontera fragil,la linea que divide mexico y guatemala carece de seguridad al extremo que se puede cruzar sin control y con facilidad,4,1,0,1.0,1,0,1,0,0,0,1,deporte,1,3,21,Saturday,July,2024,072724nacional,64596.0,62459.0,7989.0,54470.0
4948,2024-07-28,nacional,tambien sufren el olvido en la frontero,guatemaltecos de comunidades aledañas a mexico y que dan refugio a desplazados por violencia no tienen condiciones adecuadas para sobrevivir,4,0,1,1.0,0,0,2,0,0,0,1,deporte,1,7,20,Sunday,July,2024,072824nacional,67122.0,65091.0,7285.0,57806.0
4949,2024-07-29,nacional,hambruna golpea a la niñez,escuintla se ve afectado por incremento de casos de malnutricion lo cual aumenta problemas de salud en la poblacion,5,0,2,0.0,1,0,1,1,0,0,1,deporte,1,5,19,Monday,July,2024,072924nacional,69258.0,66766.0,6876.0,59890.0
4956,2024-07-30,nacional,feliz dia del chofer,muchos pasan su vida en este oficio que ayuda a movilizar a millones cada dia por todo el pais,4,1,0,0.0,0,1,2,0,0,0,1,deporte,0,4,19,Tuesday,July,2024,073024nacional,69198.0,66597.0,5348.0,61249.0
4963,2024-07-31,nacional,medalla de brolce,el tirador gana la segunda presea olimpica en la historia de guatemala,1,0,0,1.0,0,0,0,0,0,1,1,deporte,1,3,12,Wednesday,July,2024,073124nacional,69210.0,66694.0,2937.0,63757.0
4970,2024-08-01,nacional,adriana ruano tu nombre inmortal,la tiradora alcanza la gloria maxima con record olimpico incluido,1,0,0,1.0,0,0,0,0,0,1,1,deporte,1,5,10,Thursday,August,2024,080124nacional,72161.0,69640.0,21023.0,48617.0
4977,2024-08-02,nacional,encuentran aeronave y tripulantes,dos fallecidos con hallados 17 horas despues de que helicoptero pierde contacto con la torre de control,4,1,1,1.0,1,0,0,0,0,0,1,deporte,0,4,17,Friday,August,2024,080224nacional,66344.0,62598.0,8536.0,54062.0
4984,2024-08-03,nacional,asesinado dentro de iglesia,hombre le dispara desde la puerta mientras oraba,4,0,1,0.0,1,2,0,0,0,0,1,deporte,0,4,8,Saturday,August,2024,080324nacional,65604.0,63485.0,8160.0,55325.0
4985,2024-08-04,nacional,los secreto que guarda la biosfera maya,descubre los atractivos y riquezas de peten en esta serie especial de 4 entregas que se publicaran a partir de hoy,4,0,0,0.0,0,2,2,0,0,0,1,deporte,1,7,21,Sunday,August,2024,080424nacional,68071.0,66004.0,7704.0,58300.0
4986,2024-08-05,nacional,van 20 asesinatos en barcenas,ultimo hecho due contra un inspector de buses que era amenazado por extorsionistas,4,0,1,1.0,0,2,0,0,0,0,1,deporte,0,5,13,Monday,August,2024,080524nacional,70135.0,67586.0,7384.0,60202.0
4993,2024-08-06,nacional,encuentran a granadas para atacar buses,policias detectan plan de pandilleros de barrio 18 que pretendian estallarlas en el transporte publico,4,0,2,0.0,0,1,1,0,0,0,1,deporte,0,6,15,Tuesday,August,2024,080624nacional,69133.0,66638.0,6335.0,60303.0
5000,2024-08-07,nacional,mata a su mamá,supuesto pandillero asegura que la muerte le pidio ofrenda de sangre y por eso la acuhillo y golpeo,4,0,3,1.0,0,0,0,0,0,0,1,deporte,1,4,18,Wednesday,August,2024,080724nacional,68731.0,66215.0,14500.0,51715.0
5007,2024-08-08,nacional,bendicion papal,adriana ruano viajo al vaticano para presentar la medalla de oro ante su santidad el papa francisco,4,0,2,0.0,0,0,1,1,0,0,1,deporte,0,2,17,Thursday,August,2024,080824nacional,73671.0,71153.0,13332.0,57821.0
5014,2024-08-09,nacional,senteciado a 301 años,tribunal encuentran culpable a elias gonzales lopes de masacrar a una familia hace una decada,4,0,2,1.0,0,1,0,0,0,0,1,deporte,1,4,15,Friday,August,2024,080924nacional,70376.0,66607.0,11881.0,54726.0
5021,2024-08-10,nacional,ataque en velorio,dos jovenes mueren cuando grupo de sicarios dispara contra personas,4,0,3,0.0,1,0,0,0,0,0,1,publicidad externa,1,3,10,Saturday,August,2024,081024nacional,68850.0,66793.0,8895.0,57898.0
5022,2024-08-11,nacional,muerte en carreteras,aparatosos accidentes dejan tres fallecidos entre elllos una mujer en bus tacana en la interamericana,4,0,1,1.0,1,1,0,0,0,0,1,publicidad propia,1,3,15,Sunday,August,2024,081124nacional,70054.0,67871.0,6953.0,60918.0
5023,2024-08-12,nacional,criminales ponen velorios bajo fuego,buscan acaabr con testigos de ataques o causar temor en familiares y amigos difuntos,4,0,3,0.0,0,1,0,0,0,0,1,deporte,0,5,14,Monday,August,2024,081224nacional,72373.0,69861.0,5000.0,64861.0
5030,2024-08-13,nacional,intenta abusar de niña,pobladores rescatan a nena de 3 años de un hombre que la habia raptado y desnudado,4,0,3,0.0,0,1,0,0,0,0,1,publicidad externa,0,4,16,Tuesday,August,2024,081324nacional,70677.0,68265.0,3826.0,64439.0
5037,2024-08-14,nacional,caen extorsionistas de buses,autoridades capturan a seis que exigian q10 mil semanales a dueños de unidades de transporte a cambio de no ejecutar ataques armados en su contra,4,1,1,0.0,0,1,1,0,0,0,1,publicidad externa,1,4,25,Wednesday,August,2024,081424nacional,69511.0,66999.0,18461.0,48538.0
5044,2024-08-15,nacional,heroes por siempre,los medallistas olimpicos adriana ruano y jean pierre brol asi como los atletas que participaron en paris 2024 reciben el reconocimiento de la poblacion,2,1,0,1.0,0,0,0,0,0,1,1,publicidad externa,0,3,24,Thursday,August,2024,081524nacional,69351.0,66840.0,23481.0,43359.0
5051,2024-08-16,nacional,planeaban ataque en velorio,capturan a pandilleros que habrian dado muerte a sharon un joven estudiante hombres merodeaban en el lugar para cometer otro crimen,4,0,2,0.0,0,1,1,0,0,0,1,publicidad externa,1,4,21,Friday,August,2024,081624nacional,72996.0,69235.0,12927.0,56308.0
5058,2024-08-17,nacional,prostituian a menores en carceles,capturan a 10 entre ellos 8 guardias del sistema penitenciario que trasladaban a jovenes para tener relaciones con presos,4,0,2,0.0,0,1,1,0,0,0,1,publicidad externa,0,5,19,Saturday,August,2024,081724nacional,68278.0,66182.0,10676.0,55506.0
5059,2024-08-18,nacional,que orgullo,la plaza de la constitucion vibro en festejo a los medallistas olimpicos,4,0,0,1.0,1,2,0,0,0,0,1,publicidad propia,0,2,12,Sunday,August,2024,081824nacional,70129.0,68097.0,11663.0,56434.0
5060,2024-08-19,nacional,asesinan a entrenador,criminales matan julio el loco leiva boras antes de un partido cuando almorzaba en un restaurante con sus jugadores,4,0,3,0.0,0,1,0,0,0,0,1,publicidad externa,0,3,19,Monday,August,2024,081924nacional,71812.0,69296.0,7936.0,61360.0
5067,2024-08-20,nacional,195 adolescentes asesinados durante 2024,joven intenta escapar de dos pandilleros uno lo persigue le dispara y al caer al suelo lo remata,4,1,1,1.0,0,0,1,0,0,0,1,publicidad externa,0,5,18,Tuesday,August,2024,082024nacional,68519.0,65944.0,9799.0,56145.0
5074,2024-08-21,nacional,matan a dos y los capturan,dos supuestos pandilleros asesinan a un taxta y a su acompañante la pnc los detiene a cuatro cuadras del hecho armado,4,0,1,0.0,0,3,0,0,0,0,1,publicidad externa,1,6,21,Wednesday,August,2024,082124nacional,69546.0,67001.0,16982.0,50019.0
5081,2024-08-22,nacional,desarticulan banda de coyotes,capturados estarian vinculados a tragedia en san antonio texas estados unidos donde murieron 53 migrantes en un furgon,3,2,0,0.0,0,0,0,1,0,0,1,publicidad externa,0,4,18,Thursday,August,2024,082224nacional,69674.0,67186.0,13047.0,54139.0
5088,2024-08-23,nacional,3 asesinatos en una semana,violencia en la antigua guatemala en los ultimos dias se han registrado varios hechos violentos el ultimo cobro la vida un joven,4,1,1,0.0,0,0,1,1,0,0,1,publicidad externa,1,5,22,Friday,August,2024,082324nacional,69610.0,65931.0,12031.0,53900.0
5095,2024-08-24,nacional,policias capturados por ejecucion,seis agentes estarian involucrados en asesinato y uso excesivo de fuerza,4,1,2,0.0,0,0,1,0,0,0,1,publicidad externa,1,4,11,Saturday,August,2024,082424nacional,68484.0,66383.0,11167.0,55216.0
5096,2024-08-25,nacional,impacto letal,tres personas fallecen y una queda herida en percance vial,4,1,1,0.0,1,1,0,0,0,0,1,deporte,0,2,10,Sunday,August,2024,082524nacional,71163.0,69109.0,13952.0,55157.0
5097,2024-08-26,nacional,masacrados y quemados,seis personas tres hombres tres mujeres victimas de comando armando,4,0,4,0.0,0,0,0,0,0,0,1,publicidad externa,1,3,10,Monday,August,2024,082624nacional,72381.0,69885.0,8890.0,60995.0
5104,2024-08-27,nacional,matan a machetazos a concejal,el cuerpo fue hallado con señales de vilencia en un camino de terraceria,4,1,3,0.0,0,0,0,0,0,0,1,deporte,0,5,13,Tuesday,August,2024,082724nacional,69222.0,66733.0,7995.0,58738.0
5111,2024-08-28,nacional,muere aplastado,hombre pierde la vida al quedar en medio en cabino y contenedor,5,1,1,1.0,1,1,0,0,0,0,1,publicidad externa,1,2,12,Wednesday,August,2024,082824nacional,68701.0,66198.0,15112.0,51086.0
5118,2024-08-29,nacional,caen 28 sindicados por extorsion,se les señala de ser los responsables de exigir hasta q10 mil semanales a empresarios de transporte,4,0,2,0.0,0,2,0,0,0,0,1,publicidad externa,0,5,17,Thursday,August,2024,082924nacional,71569.0,69075.0,9618.0,59457.0
5125,2024-08-30,nacional,helicoptero se accidenta,aeronave hace aterrizaje defectuoso salen ilesos el ministerio de energia y minas y ejecutivos del secto electrico,4,0,2,0.0,2,0,0,0,0,0,1,publicidad externa,1,3,17,Friday,August,2024,083024nacional,70048.0,66361.0,7302.0,59059.0
5132,2024-08-31,nacional,rayo fulmina a mujer y a dos niños,resguardarse debajo de un arbol mientras llovia les cuesta la vida en el mes ocurrieron cinco hechos similares,4,0,3,0.0,1,0,0,0,0,0,1,publicidad externa,0,8,18,Saturday,August,2024,083124nacional,67604.0,65531.0,5003.0,60528.0
5133,2024-09-01,nacional,habrian robado un millon,pnc los detiene despues de asaltar agencia bancaria,5,0,1,1.0,0,0,2,1,0,0,1,publicidad externa,0,4,8,Sunday,September,2024,090124nacional,69906.0,67870.0,20939.0,46931.0
5134,2024-09-02,nacional,zona 3 escenario de otro asesinato,ayer murio acribillada la victima 46 en lo que va del año era un joven que discutía por el resultado de un juego de futbol,4,0,1,0.0,0,2,1,0,0,0,1,deporte,1,6,25,Monday,September,2024,090224nacional,71048.0,68577.0,10365.0,58212.0
